GAMEID;GAMETYPE;THEMES;MECHANICS
GAME_1068;TYPE_38;"[
  ""THEME_115"",
  ""THEME_8"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_179"",
  ""MECH_30"",
  ""MECH_69"",
  ""MECH_84""
]"
GAME_1072;TYPE_38;"[
  ""THEME_115"",
  ""THEME_8"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_179"",
  ""MECH_30"",
  ""MECH_69"",
  ""MECH_84""
]"
GAME_1098;TYPE_38;"[
  ""THEME_47"",
  ""THEME_79"",
  ""THEME_82""
]";"[
  ""MECH_116"",
  ""MECH_69""
]"
GAME_1101;TYPE_38;"[
  ""THEME_25"",
  ""THEME_55"",
  ""THEME_77""
]";[]
GAME_1104;TYPE_38;"[
  ""THEME_47"",
  ""THEME_79"",
  ""THEME_82""
]";"[
  ""MECH_116"",
  ""MECH_69""
]"
GAME_1111;TYPE_38;"[
  ""THEME_24"",
  ""THEME_78"",
  ""THEME_86""
]";[]
GAME_1112;TYPE_38;"[
  ""THEME_25"",
  ""THEME_55"",
  ""THEME_77""
]";[]
GAME_1115;TYPE_38;"[
  ""THEME_47"",
  ""THEME_79"",
  ""THEME_82""
]";"[
  ""MECH_116"",
  ""MECH_69""
]"
GAME_1118;TYPE_38;"[
  ""THEME_25"",
  ""THEME_55"",
  ""THEME_77""
]";[]
GAME_1120;TYPE_38;"[
  ""THEME_67"",
  ""THEME_78"",
  ""THEME_86""
]";[]
GAME_1121;TYPE_38;"[
  ""THEME_47"",
  ""THEME_79"",
  ""THEME_82""
]";"[
  ""MECH_116"",
  ""MECH_69""
]"
GAME_1125;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_86""
]"
GAME_1127;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_86""
]"
GAME_1128;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_86""
]"
GAME_1129;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_86""
]"
GAME_1130;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_86""
]"
GAME_1145;TYPE_38;"[
  ""THEME_1"",
  ""THEME_102"",
  ""THEME_113""
]";"[
  ""MECH_168"",
  ""MECH_30"",
  ""MECH_69"",
  ""MECH_86"",
  ""MECH_91""
]"
GAME_1157;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_168"",
  ""MECH_30"",
  ""MECH_69""
]"
GAME_1158;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_168"",
  ""MECH_30"",
  ""MECH_69""
]"
GAME_1160;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_168"",
  ""MECH_30"",
  ""MECH_69""
]"
GAME_1166;TYPE_38;"[
  ""THEME_28"",
  ""THEME_48"",
  ""THEME_70""
]";[]
GAME_1167;TYPE_38;"[
  ""THEME_28"",
  ""THEME_48"",
  ""THEME_70""
]";"[
  ""MECH_116"",
  ""MECH_16"",
  ""MECH_188"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3601;TYPE_38;"[
  ""THEME_3"",
  ""THEME_52"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_184"",
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3602;TYPE_38;"[
  ""THEME_18"",
  ""THEME_28"",
  ""THEME_77""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_184"",
  ""MECH_34"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3604;TYPE_38;"[
  ""THEME_36"",
  ""THEME_48"",
  ""THEME_61""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_184"",
  ""MECH_34"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3605;TYPE_38;"[
  ""THEME_18"",
  ""THEME_28"",
  ""THEME_77""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_184"",
  ""MECH_34"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3607;TYPE_38;"[
  ""THEME_36"",
  ""THEME_48"",
  ""THEME_61""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_184"",
  ""MECH_34"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3609;TYPE_38;"[
  ""THEME_105"",
  ""THEME_127"",
  ""THEME_6""
]";"[
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_69"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3610;TYPE_38;"[
  ""THEME_26"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_109"",
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_175"",
  ""MECH_179"",
  ""MECH_188"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3613;TYPE_38;"[
  ""THEME_26"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_109"",
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_175"",
  ""MECH_179"",
  ""MECH_188"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3617;TYPE_38;"[
  ""THEME_26"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_109"",
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_175"",
  ""MECH_179"",
  ""MECH_188"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3620;TYPE_38;"[
  ""THEME_26"",
  ""THEME_67"",
  ""THEME_86""
]";"[
  ""MECH_109"",
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_175"",
  ""MECH_179"",
  ""MECH_188"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3622;TYPE_38;"[
  ""THEME_105"",
  ""THEME_127"",
  ""THEME_6""
]";"[
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_69"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3628;TYPE_38;"[
  ""THEME_1"",
  ""THEME_3"",
  ""THEME_89""
]";"[
  ""MECH_146"",
  ""MECH_170""
]"
GAME_3629;TYPE_38;"[
  ""THEME_129"",
  ""THEME_60"",
  ""THEME_85""
]";"[
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_168"",
  ""MECH_184"",
  ""MECH_187"",
  ""MECH_192"",
  ""MECH_23"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3632;TYPE_38;"[
  ""THEME_129"",
  ""THEME_60"",
  ""THEME_85""
]";"[
  ""MECH_116"",
  ""MECH_146"",
  ""MECH_168"",
  ""MECH_184"",
  ""MECH_187"",
  ""MECH_192"",
  ""MECH_23"",
  ""MECH_34"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3639;TYPE_38;"[
  ""THEME_3"",
  ""THEME_45"",
  ""THEME_79""
]";"[
  ""MECH_182"",
  ""MECH_57""
]"
GAME_3641;TYPE_38;"[
  ""THEME_3"",
  ""THEME_45"",
  ""THEME_79""
]";"[
  ""MECH_182"",
  ""MECH_57""
]"
GAME_3642;TYPE_38;"[
  ""THEME_3"",
  ""THEME_45"",
  ""THEME_79""
]";"[
  ""MECH_182"",
  ""MECH_57""
]"
GAME_3644;TYPE_38;"[
  ""THEME_16"",
  ""THEME_8"",
  ""THEME_86""
]";"[
  ""MECH_139"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_182"",
  ""MECH_188"",
  ""MECH_34"",
  ""MECH_63"",
  ""MECH_69""
]"
GAME_3647;TYPE_38;"[
  ""THEME_16"",
  ""THEME_8"",
  ""THEME_86""
]";"[
  ""MECH_139"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_182"",
  ""MECH_188"",
  ""MECH_34"",
  ""MECH_63"",
  ""MECH_69""
]"
GAME_3650;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_8""
]";"[
  ""MECH_138"",
  ""MECH_143"",
  ""MECH_155"",
  ""MECH_171"",
  ""MECH_176"",
  ""MECH_189"",
  ""MECH_22"",
  ""MECH_25"",
  ""MECH_37"",
  ""MECH_5"",
  ""MECH_69""
]"
GAME_3652;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_8""
]";"[
  ""MECH_138"",
  ""MECH_143"",
  ""MECH_155"",
  ""MECH_171"",
  ""MECH_176"",
  ""MECH_189"",
  ""MECH_22"",
  ""MECH_25"",
  ""MECH_37"",
  ""MECH_5"",
  ""MECH_69""
]"
GAME_3653;TYPE_38;"[
  ""THEME_60"",
  ""THEME_77"",
  ""THEME_8""
]";"[
  ""MECH_138"",
  ""MECH_143"",
  ""MECH_155"",
  ""MECH_171"",
  ""MECH_176"",
  ""MECH_189"",
  ""MECH_22"",
  ""MECH_25"",
  ""MECH_37"",
  ""MECH_5"",
  ""MECH_69""
]"
GAME_3656;TYPE_38;"[
  ""THEME_3"",
  ""THEME_38"",
  ""THEME_48""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81"",
  ""MECH_91""
]"
GAME_3657;TYPE_38;"[
  ""THEME_106"",
  ""THEME_34"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_137"",
  ""MECH_151"",
  ""MECH_164"",
  ""MECH_192"",
  ""MECH_69""
]"
GAME_3658;TYPE_38;"[
  ""THEME_106"",
  ""THEME_34"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_137"",
  ""MECH_151"",
  ""MECH_164"",
  ""MECH_192"",
  ""MECH_69""
]"
GAME_3659;TYPE_38;"[
  ""THEME_106"",
  ""THEME_34"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_137"",
  ""MECH_151"",
  ""MECH_164"",
  ""MECH_192"",
  ""MECH_69""
]"
GAME_3663;TYPE_38;"[
  ""THEME_106"",
  ""THEME_34"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_137"",
  ""MECH_151"",
  ""MECH_164"",
  ""MECH_192"",
  ""MECH_69""
]"
GAME_3667;TYPE_38;"[
  ""THEME_24"",
  ""THEME_78"",
  ""THEME_94""
]";[]
GAME_3671;TYPE_38;"[
  ""THEME_106"",
  ""THEME_34"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_137"",
  ""MECH_151"",
  ""MECH_164"",
  ""MECH_192"",
  ""MECH_69""
]"
GAME_3672;TYPE_38;"[
  ""THEME_106"",
  ""THEME_34"",
  ""THEME_89""
]";"[
  ""MECH_116"",
  ""MECH_137"",
  ""MECH_151"",
  ""MECH_164"",
  ""MECH_192"",
  ""MECH_69""
]"
GAME_3678;TYPE_38;"[
  ""THEME_3"",
  ""THEME_4"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_137"",
  ""MECH_151"",
  ""MECH_164"",
  ""MECH_69""
]"
GAME_3681;TYPE_38;"[
  ""THEME_3"",
  ""THEME_38"",
  ""THEME_48""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81"",
  ""MECH_91""
]"
GAME_3682;TYPE_38;"[
  ""THEME_3"",
  ""THEME_38"",
  ""THEME_48""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81"",
  ""MECH_91""
]"
GAME_3683;TYPE_38;"[
  ""THEME_3"",
  ""THEME_38"",
  ""THEME_48""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_81"",
  ""MECH_91""
]"
GAME_3684;TYPE_38;"[
  ""THEME_1"",
  ""THEME_77"",
  ""THEME_94""
]";"[
  ""MECH_146"",
  ""MECH_168"",
  ""MECH_180"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3685;TYPE_38;"[
  ""THEME_1"",
  ""THEME_125"",
  ""THEME_77""
]";"[
  ""MECH_146"",
  ""MECH_168"",
  ""MECH_180"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3687;TYPE_38;"[
  ""THEME_1"",
  ""THEME_77"",
  ""THEME_94""
]";"[
  ""MECH_146"",
  ""MECH_168"",
  ""MECH_180"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3688;TYPE_38;"[
  ""THEME_1"",
  ""THEME_77"",
  ""THEME_94""
]";"[
  ""MECH_146"",
  ""MECH_168"",
  ""MECH_180"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3690;TYPE_38;"[
  ""THEME_24"",
  ""THEME_28"",
  ""THEME_77""
]";"[
  ""MECH_10"",
  ""MECH_177"",
  ""MECH_187"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_81""
]"
GAME_3691;TYPE_38;"[
  ""THEME_24"",
  ""THEME_28"",
  ""THEME_77""
]";"[
  ""MECH_10"",
  ""MECH_177"",
  ""MECH_187"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_81""
]"
GAME_3694;TYPE_38;"[
  ""THEME_15"",
  ""THEME_24"",
  ""THEME_28""
]";"[
  ""MECH_10"",
  ""MECH_177"",
  ""MECH_187"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_81""
]"
GAME_3696;TYPE_38;"[
  ""THEME_128"",
  ""THEME_50"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_172"",
  ""MECH_180"",
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3700;TYPE_38;"[
  ""THEME_128"",
  ""THEME_50"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_172"",
  ""MECH_180"",
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3701;TYPE_38;"[
  ""THEME_41"",
  ""THEME_60"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_172"",
  ""MECH_180"",
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3704;TYPE_38;"[
  ""THEME_128"",
  ""THEME_50"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_172"",
  ""MECH_180"",
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_69""
]"
GAME_3713;TYPE_38;"[
  ""THEME_3"",
  ""THEME_60"",
  ""THEME_82""
]";"[
  ""MECH_116"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_84"",
  ""MECH_91""
]"
GAME_3727;TYPE_38;"[
  ""THEME_122"",
  ""THEME_3"",
  ""THEME_95""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_180"",
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3728;TYPE_38;"[
  ""THEME_122"",
  ""THEME_3"",
  ""THEME_95""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_180"",
  ""MECH_188"",
  ""MECH_36"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3735;TYPE_38;"[
  ""THEME_25"",
  ""THEME_28"",
  ""THEME_77""
]";"[
  ""MECH_112"",
  ""MECH_116"",
  ""MECH_69""
]"
GAME_3736;TYPE_38;"[
  ""THEME_25"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_112"",
  ""MECH_116"",
  ""MECH_69""
]"
GAME_3738;TYPE_38;"[
  ""THEME_25"",
  ""THEME_28"",
  ""THEME_77""
]";"[
  ""MECH_112"",
  ""MECH_116"",
  ""MECH_69""
]"
GAME_3739;TYPE_38;"[
  ""THEME_3"",
  ""THEME_61"",
  ""THEME_79""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3743;TYPE_38;"[
  ""THEME_3"",
  ""THEME_61"",
  ""THEME_79""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3745;TYPE_38;"[
  ""THEME_26"",
  ""THEME_64"",
  ""THEME_67""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3747;TYPE_38;"[
  ""THEME_122"",
  ""THEME_3"",
  ""THEME_73""
]";"[
  ""MECH_109"",
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3751;TYPE_38;"[
  ""THEME_61"",
  ""THEME_74"",
  ""THEME_90""
]";"[
  ""MECH_114"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_167"",
  ""MECH_168"",
  ""MECH_46"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3756;TYPE_38;"[
  ""THEME_1"",
  ""THEME_8"",
  ""THEME_94""
]";"[
  ""MECH_112"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3762;TYPE_38;"[
  ""THEME_1"",
  ""THEME_8"",
  ""THEME_94""
]";"[
  ""MECH_112"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3767;TYPE_38;"[
  ""THEME_1"",
  ""THEME_109"",
  ""THEME_3""
]";"[
  ""MECH_132"",
  ""MECH_151"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_59"",
  ""MECH_81""
]"
GAME_3770;TYPE_38;"[
  ""THEME_1"",
  ""THEME_109"",
  ""THEME_3""
]";"[
  ""MECH_132"",
  ""MECH_151"",
  ""MECH_168"",
  ""MECH_34"",
  ""MECH_59"",
  ""MECH_81""
]"
GAME_3774;TYPE_38;"[
  ""THEME_113"",
  ""THEME_53"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_8""
]"
GAME_3778;TYPE_38;"[
  ""THEME_112"",
  ""THEME_67"",
  ""THEME_77""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_170"",
  ""MECH_179"",
  ""MECH_192"",
  ""MECH_193"",
  ""MECH_46"",
  ""MECH_8"",
  ""MECH_84""
]"
GAME_3780;TYPE_38;"[
  ""THEME_113"",
  ""THEME_53"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_8""
]"
GAME_3786;TYPE_38;"[
  ""THEME_113"",
  ""THEME_53"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_8""
]"
GAME_3788;TYPE_38;"[
  ""THEME_107"",
  ""THEME_78"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_8""
]"
GAME_3789;TYPE_38;"[
  ""THEME_113"",
  ""THEME_53"",
  ""THEME_94""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_179"",
  ""MECH_193"",
  ""MECH_8""
]"
GAME_3790;TYPE_38;"[
  ""THEME_3"",
  ""THEME_6"",
  ""THEME_61""
]";"[
  ""MECH_16"",
  ""MECH_182"",
  ""MECH_34"",
  ""MECH_72"",
  ""MECH_96""
]"
GAME_3792;TYPE_38;"[
  ""THEME_3"",
  ""THEME_6"",
  ""THEME_61""
]";"[
  ""MECH_16"",
  ""MECH_182"",
  ""MECH_34"",
  ""MECH_72"",
  ""MECH_96""
]"
GAME_3794;TYPE_38;"[
  ""THEME_3"",
  ""THEME_6"",
  ""THEME_61""
]";"[
  ""MECH_16"",
  ""MECH_182"",
  ""MECH_34"",
  ""MECH_72"",
  ""MECH_96""
]"
GAME_3796;TYPE_38;"[
  ""THEME_125"",
  ""THEME_15"",
  ""THEME_28""
]";"[
  ""MECH_188"",
  ""MECH_192"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3797;TYPE_38;"[
  ""THEME_125"",
  ""THEME_15"",
  ""THEME_28""
]";"[
  ""MECH_188"",
  ""MECH_192"",
  ""MECH_69"",
  ""MECH_91""
]"
GAME_3804;TYPE_38;"[
  ""THEME_60"",
  ""THEME_78"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_188"",
  ""MECH_195"",
  ""MECH_36"",
  ""MECH_46"",
  ""MECH_47"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3805;TYPE_38;"[
  ""THEME_1"",
  ""THEME_129"",
  ""THEME_3""
]";"[
  ""MECH_116"",
  ""MECH_188"",
  ""MECH_195"",
  ""MECH_36"",
  ""MECH_46"",
  ""MECH_47"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3809;TYPE_38;"[
  ""THEME_1"",
  ""THEME_129"",
  ""THEME_3""
]";"[
  ""MECH_116"",
  ""MECH_188"",
  ""MECH_195"",
  ""MECH_36"",
  ""MECH_46"",
  ""MECH_47"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3810;TYPE_38;"[
  ""THEME_60"",
  ""THEME_78"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_188"",
  ""MECH_195"",
  ""MECH_36"",
  ""MECH_46"",
  ""MECH_47"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3812;TYPE_38;"[
  ""THEME_60"",
  ""THEME_78"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_188"",
  ""MECH_195"",
  ""MECH_36"",
  ""MECH_46"",
  ""MECH_47"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3826;TYPE_38;"[
  ""THEME_21"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_84""
]"
GAME_3828;TYPE_38;"[
  ""THEME_21"",
  ""THEME_77"",
  ""THEME_86""
]";"[
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_72"",
  ""MECH_84""
]"
GAME_3844;TYPE_38;"[
  ""THEME_125"",
  ""THEME_129"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_175"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_73""
]"
GAME_3849;TYPE_38;"[
  ""THEME_129"",
  ""THEME_86"",
  ""THEME_91""
]";"[
  ""MECH_116"",
  ""MECH_132"",
  ""MECH_168"",
  ""MECH_175"",
  ""MECH_36"",
  ""MECH_69"",
  ""MECH_73""
]"
GAME_3856;TYPE_38;"[
  ""THEME_129"",
  ""THEME_8"",
  ""THEME_91""
]";"[
  ""MECH_102"",
  ""MECH_116"",
  ""MECH_151"",
  ""MECH_188"",
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3857;TYPE_38;"[
  ""THEME_129"",
  ""THEME_8"",
  ""THEME_91""
]";"[
  ""MECH_102"",
  ""MECH_116"",
  ""MECH_151"",
  ""MECH_188"",
  ""MECH_34"",
  ""MECH_69"",
  ""MECH_91"",
  ""MECH_96""
]"
GAME_3869;TYPE_38;"[
  ""THEME_24"",
  ""THEME_70"",
  ""THEME_86""
]";"[
  ""MECH_116"",
  ""MECH_168"",
  ""MECH_188"",
  ""MECH_69"",
  ""MECH_84""
]"
GAME_3872;TYPE_38;"[
  ""THEME_18"",
  ""THEME_44"",
  ""THEME_47""
]";"[
  ""MECH_116"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3873;TYPE_38;"[
  ""THEME_18"",
  ""THEME_44"",
  ""THEME_47""
]";"[
  ""MECH_116"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3878;TYPE_38;"[
  ""THEME_18"",
  ""THEME_44"",
  ""THEME_47""
]";"[
  ""MECH_116"",
  ""MECH_69"",
  ""MECH_72""
]"
GAME_3880;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_147"",
  ""MECH_151"",
  ""MECH_179"",
  ""MECH_180"",
  ""MECH_34"",
  ""MECH_63"",
  ""MECH_69""
]"
GAME_3883;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_147"",
  ""MECH_151"",
  ""MECH_179"",
  ""MECH_180"",
  ""MECH_34"",
  ""MECH_63"",
  ""MECH_69""
]"
GAME_3886;TYPE_38;"[
  ""THEME_3"",
  ""THEME_71"",
  ""THEME_8""
]";"[
  ""MECH_116"",
  ""MECH_147"",
  ""MECH_151"",
  ""MECH_179"",
  ""MECH_180"",
  ""MECH_34"",
  ""MECH_63"",
  ""MECH_69""
]"
GAME_3887;TYPE_38;"[
  ""THEME_125"",
  ""THEME_60"",
  ""THEME_78""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_46""
]"
GAME_3892;TYPE_38;"[
  ""THEME_125"",
  ""THEME_60"",
  ""THEME_86""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168"",
  ""MECH_46""
]"
GAME_3897;TYPE_38;"[
  ""THEME_24"",
  ""THEME_60"",
  ""THEME_77""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168""
]"
GAME_3899;TYPE_38;"[
  ""THEME_24"",
  ""THEME_60"",
  ""THEME_77""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168""
]"
GAME_3901;TYPE_38;"[
  ""THEME_28"",
  ""THEME_48"",
  ""THEME_70""
]";"[
  ""MECH_1"",
  ""MECH_116""
]"
GAME_3902;TYPE_38;"[
  ""THEME_24"",
  ""THEME_60"",
  ""THEME_77""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168""
]"
GAME_3903;TYPE_38;"[
  ""THEME_125"",
  ""THEME_60"",
  ""THEME_86""
]";"[
  ""MECH_1"",
  ""MECH_116"",
  ""MECH_126"",
  ""MECH_168""
]"
